eq_y,eq_d,loss_y,loss_d,terms_added,dict_size,n_selected,S_y,S_d,S_union
x4 + (-0.09548747 - 1*(-5.01831))*(x0**2 - x1 - (-1)*0.6105262*x2**2 - 0.6865663*x3),x34*(-x27 + x43)*(-0.12389972),1.3053,1.0378524,4,54,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(42), np.int64(52), np.int64(53)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(42), np.int64(52), np.int64(53)]"
x4 + (x2**2 - x3)*2.9963481 + (x0*x0 - x1)*4.98671 + 0.0011461605,x26*x12*0.15859097,1.2694685,0.78603417,3,53,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]"
x4 + 2.001554*(x0**2 - x1 + 0.54878587) + (x0**2 - x1 + x2**2 - x3)*3.0128067 - 1.2282529,x34**2*0.084632024,1.1145761,0.8328636,3,53,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]",[np.int64(52)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51), np.int64(52)]"
x4 + (x0**2 - (x1 - 0.5371365*(x2**2 - x3)))*5.039096,(-x16 + x48*(x21 - (-x11 + x14 - x30 + x4 - (x10*(x20 + x22) - x19))))*0.07237572,1.1463894,0.8567867,8,58,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(56), np.int64(57)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(56), np.int64(57)]"
5.06603896826769*x0**2 - x1 - x1 + x4 + (x2*x2 - (x1 + x3))*3.011513,(x20 - (x27 - x49))*0.10403547,1.2284226,0.9040713,2,52,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]"
x3 + x3 + x4 + (x0**2 - x1 + 0.60506135687761*x2**2 - x3)*4.9623685,(x1*x43*x48*(-x23*x48*(-x34 - 0.7849399*x49) + x42) - (x1 + x27 + x38))*(-0.10598648),1.2674619,0.9711812,2,52,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]"
5.0590854*x0*x0 + x1*(-132.72795)*0.037649468 + 2.95187620050625*x2**2 - x3 - x3 - x3 + x4,(-x46 - 1.2091155)*0.07978863*(x46*(x41*(-0.910682) + x47 + 1.5978581) - (x24*(-0.92886484) - 1*(-0.7424513)))*x39,1.078257,0.86852014,5,55,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(53), np.int64(54)]",[np.int64(50)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(53), np.int64(54)]"
2.03679108881161*x0**2 - x1 - x1 + x4 - 2.9826186*(x2**2*(-1.0039042) - (x0**2 - x1 - x3)),0.0194464475282704*x10**4,1.1714659,1.0522249,2,52,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]"
5.02017453816516*x0**2 - 3.0705624*x3 + x4 - (x2**2*(-3.0206099) + (x1 - 0.4191487)*4.968917) - 7.1290493 + 4.968917,x17**2*0.11139202*x7,1.1617198,0.91639084,3,53,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]",[np.int64(50)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51), np.int64(52)]"
(-(x3 - (x2**2 - (-0.36966842)*x4)) + (x0**2 - x1 + 0.08667035)*1.6835914)*2.9671474,x28*x44*0.15764111,1.2783505,0.91872746,3,53,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]"
x0**2 - x1 - x2**2 - 2.918583*x3 + x4 + 3.950458*(x0**2 - x1 + x2**2),(x10 + x2 - x36*(x10 - x39 + x40 - (x43 - 1*0.4946894) - 1*2.4922645) - x48)*(-0.0876357),1.1178644,0.8660146,6,56,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(54), np.int64(55)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(54), np.int64(55)]"
3.00026255842756*x2**2 + x3*(-3.0878267) + x4 + (x0**2 - x1)*5.009429,x11*x22*(-0.12760687),1.3016461,0.7912737,3,53,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]"
x4 + (x2**2 - x3 + 1.6572853*(x0**2 - x1))*3.0364091,(x17 + x2*(x17 - 1.0733485))*0.09998636,1.2095699,0.88589793,3,53,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]"
-1.8890365*x1 + x4 + (-(-1)*1.626624*x0**2 - x1 + x2**2 - x3)*3.0395103,(x32 + (x41 + 1.2786292)*(x14*(x31*x23*(x19 + x38 + x41**2)*(x19 + x41)*(-0.21920171) + 0.3558167)*(-x13 + x23 - 1*(-0.21078017)) + x19 + x31*x49*(x13 - x20**2)))*(-0.082104504),1.3233795,0.90635544,6,56,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(54), np.int64(55)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(54), np.int64(55)]"
x4 + (1.69661956939225*x0**2 + (-x2 - 0.0057790745)**2)*2.975508 + (-1.6562264*x1 - x3 - 0.05184928)*2.9988766 + 0.08546882,x44**2*x13*0.10498812,1.1109347,0.95866704,3,53,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51), np.int64(52)]",[np.int64(50)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51), np.int64(52)]"
x4 + (1.856913134596*x0**2 - x1 - x1 + x2**2 - x3 + 0.06719657)*2.715533,x28*(-0.14172412)*x31,1.2461183,0.89289594,3,53,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]"
x4 + (x3*12.82488 - 1*(-0.07900208))*0.14873858 + (x0**2 - x3 - (x1 - 0.596994203716*x2**2))*4.9782653 - 1*(-0.36173767),(0.012566379845502*x7**4)*x9,1.0890805,0.90328234,2,52,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]"
-(-3.0110247)*x2**2 + x4 + (x0**2 + x1*(-0.99412775) + x3*(-0.59468514))*5.002959,x33*(-x34**2 + (x16 + 0.86445147)*(x25 + (1.6549953 - x26)*(x30 + x9*(-x28 + x34 + x44))))*(-0.062343795),1.0113589,0.9117855,5,55,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(53), np.int64(54)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(53), np.int64(54)]"
x2*x2*2.937924 + x4 + (-x3 - 13.13946)*3.0414474 + (x0**2 - x1 - 1*(-7.986436))*5.0146914,x20*(-0.14103806),1.2709213,0.8879973,2,52,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]"
x4 + (x0**2 - x1)*4.9970565 - 2.9231975*(-x2**2 + x3),-(-0.032161888)*x0*(2.8395488 - (-x13 + x46 + x8 - 1*(-1.0300593))**2) + x14*(-0.059338752)*(x7 + x8)**2,1.2088802,0.92234004,10,60,7,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(58), np.int64(59)]","[np.int64(50), np.int64(52)]","[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(52), np.int64(58), np.int64(59)]"
5.03621550612196*x0**2 + x4 - 2.9808748*(-(-1)*1.6746778*x1 - x2**2 + x3),(x7 - (0.19059196 - x5))*(x11 + x13)*(-0.084765054),1.1276091,0.81512004,6,56,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(40), np.int64(54), np.int64(55)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(40), np.int64(54), np.int64(55)]"
(x0**2 - x1)*4.937089 - (-x4 - 3.0364363*(x2**2 - x3) + 0.100618765),(x3 + 0.6136362)**2*(x23*0.06866732 - 1*0.06096505),1.0639818,0.8452336,5,55,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(52), np.int64(53)]",[np.int64(50)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(52), np.int64(53)]"
-1.93909189816384*x2**2 + x4 + (x0**2 - x1 + x2**2 + x3*(-0.5976677))*4.989776,((-x15 + x24 - x46)*0.3347569 - 1*0.44011205)**2*0.12541331*(x0 - x15 - x40 + x46 + x47 + x8 - 1*0.0156647477460321),1.1132286,0.86550426,38,88,9,"[np.int64(1), np.int64(3), np.int64(4), np.int64(83), np.int64(84)]","[np.int64(50), np.int64(53), np.int64(56), np.int64(58)]","[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(53), np.int64(56), np.int64(58), np.int64(83), np.int64(84)]"
x4 + (x0**2 + x2**2 - 0.6598636*(-x0**2 + x1) - (x1 + 0.54765636) - (x3 - 0.5474927))*3.019325,x24*x48*(-0.193622)*(x22 - 0.61204314),1.2247906,0.9252786,3,53,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]"
5.02947812544004*x0**2 + 2.96910497050281*x2**2 - 2.925272*(x3 + (x1*(-6.5329614) + x4)*(-0.2626967)),x10*x12*(-0.18295409)*x1,1.291779,0.9070072,2,52,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]"
x4 + (1.64050806965824*x0**2 - x3 - (x1*1.6325054 - x2**2) - 0.5959365)*3.024877 + 1.747587,(x44 - ((x21 - x27)*(x21 - x26 + x3 + x49 - (x15 + x40 - 0.1343966)) - 1*2.305469))*(x15 + x49 - (-1.3062811)*(-x10 - 1.1541137))*(-0.013548522)*(x41 + 0.502981 - 1*(-1.4402846)),1.3607098,0.90303814,33,83,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(80), np.int64(81)]",[np.int64(82)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(80), np.int64(81), np.int64(82)]"
x4 + (x2**2 - x3 + 1.6537764*(x0**2 - x1))*3.0436747,log(sqrt((x6**2*(-0.22223325*x15*x16 - 0.17980397*x33**2 - 0.17980397*x33 + 0.026450548477569)**4 + 0.92000985)**2)),1.2336897,0.97241455,2,52,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]"
x0**2*4.995896 + x1*(-5.026556) + 3.00290116712161*x2**2 - 3.0003467*x3 + x4 + 0.056729984,(x32 - 1*(-0.5355932))*x43*0.12270499*(-x10 + x17*(-x14 + x18) - x17 + x19*x4 + x4 - (-x41 - 0.64249176)),1.2389789,0.8659532,7,57,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(55), np.int64(56)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(55), np.int64(56)]"
x1 + x4 + (1.65260332151044*x0**2 + x2**2 - x3 - (x1 + x1))*2.9901354 + 0.0444899082502161,x16*x40*(-0.17489113),1.0999094,0.87557334,3,53,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]",[np.int64(50)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51), np.int64(52)]"
x4 + (x0**2*1.8435935 + x2**2 - x3 - (x1 + x1))*2.7286098,x36*(-0.14604162)*(-x27 + x9),1.280814,0.84277105,4,54,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(52), np.int64(53)]",[np.int64(50)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(52), np.int64(53)]"
x4 + (x0**2 + x0**2 - x1 - x1 - x3 - (8.637042 - x2**2) + 2.0005774 + 6.6747375)*2.59767,x20*0.14825037,1.1233883,0.83600354,2,52,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51)]"
x4 + (x0**2 - x1)*4.9970326 - (-2.9983592)*(x2**2 - x3),x48*(-0.8924359)*(0.0220509224299809*(x32 - x36*(x19 - 0.668077) + x43 + x7 + 0.63880104)**2)*(x10*x8 + x23 + x5 + x8),1.0844136,0.8120255,5,55,5,"[np.int64(1), np.int64(3), np.int64(4), np.int64(53), np.int64(54)]",[],"[np.int64(1), np.int64(3), np.int64(4), np.int64(53), np.int64(54)]"
x2**2*2.9394271 - 2.5503538*x3 + x4 + 4.993541*(x0**2 - x1),x34**2*(0.69836926 - (-x17 + x27))*(-0.1266577)*x13,1.3313229,0.9090352,3,53,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(51), np.int64(52)]",[np.int64(50)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(51), np.int64(52)]"
x4 + (x0**2 + x0**2 - x1 - (x1 + x3) + (x2 + x45*0.0020024641)**2 + (x0**2 + x1*(-0.9174384 + 1.77781672395457e-5) + 0.6121662)*(-0.29029822) - 1*(-0.22169146))*2.923967,(x21 + 1.158373)*(x10 + 0.658027)*x23**2*(-0.094181046)*x42,1.2298601,0.87634766,5,55,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(52), np.int64(53)]",[np.int64(50)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(52), np.int64(53)]"
x2*0.0003999048 + x3*1.905289 + x4 - ((2.836927125124*x2**2)*(-1.0665346) - (-5.0031548)*((x0 - 1*0.017084358)*x0*(-1.0002624) + x1 + x3) + 0.07382299),(x41 - (x20*(-x3 + x44*(x42 + 0.5923371)) - x31))*0.11769847,1.2191832,0.8519704,4,54,6,"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(52), np.int64(53)]",[np.int64(50)],"[np.int64(1), np.int64(3), np.int64(4), np.int64(50), np.int64(52), np.int64(53)]"
x1*5.260598*x0 + x3*x4 + (x2 - (-x2 - x5 + 0.096436545))*(-2.6100674),x34*0.1458083,4.4972687,0.7900424,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
-x5 + (-x0*x1 + x2)*(-4.726052),(x10 + x18 - x40)*x9*0.12699574,10.064241,0.81590056,4,54,13,"[np.int64(0), np.int64(2), np.int64(5), np.int64(12), np.int64(17), np.int64(25), np.int64(31), np.int64(32), np.int64(38), np.int64(42), np.int64(49), np.int64(50), np.int64(53)]",[],"[np.int64(0), np.int64(2), np.int64(5), np.int64(12), np.int64(17), np.int64(25), np.int64(31), np.int64(32), np.int64(38), np.int64(42), np.int64(49), np.int64(50), np.int64(53)]"
x1*x0*4.838167 - (x5 + (x2 + x2 + x5)*2.5172083),(-x14 + x17*(-x14*x9*x9 + x32 + x33 - (x9*x9*(x31 + 0.9828943) - (x11*(-1.6088833) + x18**2 + x29 - x5)) - 1*0.49659462020809) + x33)*0.08101406,9.015325,0.7938492,8,58,20,"[np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(15), np.int64(16), np.int64(21), np.int64(24), np.int64(29), np.int64(32), np.int64(35), np.int64(39), np.int64(43), np.int64(46), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(56)]",[],"[np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(15), np.int64(16), np.int64(21), np.int64(24), np.int64(29), np.int64(32), np.int64(35), np.int64(39), np.int64(43), np.int64(46), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(56)]"
-2.9803994*x5 + (-x2 + x3*0.60603535*x4)*5.1019135 - (-4.9388857)*(x0*x1 - 7.887444e-6),(x35 + (x3 - 1*(-2.2842016))*(-x1 + x30 + x5))*(x11 - x17 + x36 - x7)*0.03259788 - 0.0045584934,1.2536997,0.9327219,18,68,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(55)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(55)]"
x0 - (x0 + x5) + (-x0*x1 + x2)*(-4.992298) - 2.4731824*(-x3*x4 + x5),x5*(-0.11217014)*x14**2,1.4472067,0.94728273,3,53,5,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51), np.int64(52)]",[np.int64(50)],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51), np.int64(52)]"
2.9308038*(-(-1.7015427)*x0*x1 - (-1.0541431)*x3*x4 - (x2*1.7182899 + x5 - 1*1.1237705) - 1.1176441),x37**2*(-0.08083531),1.2048451,1.0149517,3,53,5,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[np.int64(52)],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51), np.int64(52)]"
4.319068*(x0*x1 - (x2 + x5)),-0.039457444*x5**2*log(x26**2),9.458314,0.88336366,2,52,12,"[np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(12), np.int64(18), np.int64(29), np.int64(39), np.int64(45), np.int64(46), np.int64(49), np.int64(50)]",[],"[np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(12), np.int64(18), np.int64(29), np.int64(39), np.int64(45), np.int64(46), np.int64(49), np.int64(50)]"
(x0*x1 - x2 + (x3*(x4 + 0.0051934673) - x5)*0.59599024)*4.938271,(-x30 - x33 + x42*x8*(x17**2 + x46))*0.11346407,1.2313877,0.86473554,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
x1*x0*4.992829 - x2 - (-2.9951634)*x3*x4 - 3.55659*(x2 + x5) + 0.016973758,(0.0205970170077496*x33**4)*x40,1.7665914,0.8917972,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
x3*x4 - (-1)*5.1116834*(0.3254207 - (-x0*x1 + x2)) - 3.0385363*(x5 - 0.45554733) - 4.2809305,x43*0.14503002,5.9023123,0.91347396,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
-(x5 + (x0*x1*(-0.97208023) + x2)*5.043233) - (x3*x4*(-3.003124) + x5 - 0.5187378) - 0.46455204 - 0.06712533,x34*(-0.17541969)*x3,1.7030607,0.9099285,3,53,5,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[np.int64(52)],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51), np.int64(52)]"
(x0*(x1 + x1 - 1*(-0.026481925)) + x2 + x3*x4 - x5 - (x2 - (-1.8431308)*x2))*2.663833,(x23 + x24 + x38)*0.030758228*(-x15**2*(0.901235 - x11)**2 + x21*1.0154687)*x46,1.2803736,0.8626224,2,52,5,"[np.int64(2), np.int64(5), np.int64(8), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(8), np.int64(50), np.int64(51)]"
-x5 + (-x0*x1 + x2)*(-4.9418426),x35*(-x27 - 0.67683864)**2*(-0.07562969),8.938687,0.98647714,3,53,19,"[np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(24), np.int64(28), np.int64(31), np.int64(32), np.int64(44), np.int64(45), np.int64(47), np.int64(50), np.int64(51)]",[np.int64(50)],"[np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(24), np.int64(28), np.int64(31), np.int64(32), np.int64(44), np.int64(45), np.int64(47), np.int64(50), np.int64(51)]"
(x0*x1 + (-5.148606*x5 - 0.30662453)*0.11212477 - (x2 - 0.6051204*x4*(x3 + 0.012253371) - 8.371868e-5))*4.916764,x22*(-0.16675428),1.2828313,0.86814326,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
x0*x1*5.0749297 + x2*(-5.138605) + x5*(-2.762958),x8*0.1460366,6.9811954,0.8639466,1,51,19,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(20), np.int64(22), np.int64(24), np.int64(27), np.int64(32), np.int64(34), np.int64(37), np.int64(45), np.int64(46), np.int64(48), np.int64(49), np.int64(50)]",[],"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(20), np.int64(22), np.int64(24), np.int64(27), np.int64(32), np.int64(34), np.int64(37), np.int64(45), np.int64(46), np.int64(48), np.int64(49), np.int64(50)]"
2.8476782*(x3*x4 - (x2 + x5)),x17*x30*(-0.15989827),18.883413,1.0175986,2,52,25,"[np.int64(0), np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(10), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(24), np.int64(26), np.int64(30), np.int64(31), np.int64(33), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(50), np.int64(51)]",[np.int64(51)],"[np.int64(0), np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(10), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(24), np.int64(26), np.int64(30), np.int64(31), np.int64(33), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(50), np.int64(51)]"
-(-5.037945)*x0*x1 - 4.8054504*x2 - x5 + 0.0037709191289961,(-x24 + x47)*0.13202995*x18,10.508488,0.765459,3,53,15,"[np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(18), np.int64(20), np.int64(26), np.int64(27), np.int64(33), np.int64(40), np.int64(41), np.int64(50)]",[],"[np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(18), np.int64(20), np.int64(26), np.int64(27), np.int64(33), np.int64(40), np.int64(41), np.int64(50)]"
-x2 + (x2 + 1.0329176)*(-3.9459498) - (x1*x0*(-4.9923325) - 3.9469864) - (x3*(-3.0204036)*x4 - (-3.06438)*x5),0.0846087077555776*x34**2,1.104634,0.858894,3,53,5,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[np.int64(52)],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51), np.int64(52)]"
(x0*x1 - x2 - x5)*4.6806335,(x11**2 + x14 - x21)*x22*0.09310725,10.015834,0.87509483,4,54,19,"[np.int64(2), np.int64(3), np.int64(5), np.int64(11), np.int64(12), np.int64(21), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(35), np.int64(40), np.int64(43), np.int64(46), np.int64(47), np.int64(48), np.int64(51)]",[np.int64(50)],"[np.int64(2), np.int64(3), np.int64(5), np.int64(11), np.int64(12), np.int64(21), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(35), np.int64(40), np.int64(43), np.int64(46), np.int64(47), np.int64(48), np.int64(50), np.int64(51)]"
-4.8568044*x2 + (0.13213775 - (-x3*x4 + x5))*2.955823,(x20 + x49)*0.12403385,18.090914,0.9080317,1,51,24,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(15), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(29), np.int64(32), np.int64(34), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(47), np.int64(48), np.int64(49), np.int64(50)]",[],"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(15), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(29), np.int64(32), np.int64(34), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(47), np.int64(48), np.int64(49), np.int64(50)]"
(x0*x1 - x2 - x5)*4.342536,0.13749734*x38 + (-x3*(x38 - 1*2.0460713) + x37*(-x24 + x30 + x38 - (x44 - (x26 + x28)*(x35 - 1*1.0338061 - 0.19893886))*(x20 + x8 + 0.69483) + 0.17956585)*2.330899)*0.040364057,9.998978,0.95294845,8,58,17,"[np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(13), np.int64(16), np.int64(17), np.int64(19), np.int64(26), np.int64(31), np.int64(36), np.int64(38), np.int64(41), np.int64(48), np.int64(50)]",[],"[np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(13), np.int64(16), np.int64(17), np.int64(19), np.int64(26), np.int64(31), np.int64(36), np.int64(38), np.int64(41), np.int64(48), np.int64(50)]"
(x0*x1 - (x2 + x5))*4.375739,(-x16 - x17 + x34 - x6)*(-x29 - 2.0464873)*0.042550378*(-x23 - x49 + 0.38646185),8.679411,0.84504515,13,63,13,"[np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(11), np.int64(16), np.int64(20), np.int64(26), np.int64(32), np.int64(45), np.int64(50), np.int64(55), np.int64(62)]",[],"[np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(11), np.int64(16), np.int64(20), np.int64(26), np.int64(32), np.int64(45), np.int64(50), np.int64(55), np.int64(62)]"
(x1**2 - x2 - (-x0**2 + x2) - (x5 + (-x0 + x1)**2) - 0.29605618)*2.4444647,0.0194380033216576*x10**4,8.91143,1.0611517,1,51,16,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(21), np.int64(33), np.int64(36), np.int64(38), np.int64(43), np.int64(45), np.int64(46), np.int64(48), np.int64(50)]",[],"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(21), np.int64(33), np.int64(36), np.int64(38), np.int64(43), np.int64(45), np.int64(46), np.int64(48), np.int64(50)]"
-5.0319886*x2 - (x0*x1*(-5.0130253) + x3*(-2.978665)*x4 + 2.976123*x5),x1*(x23 - x37)*0.12484101,1.154682,0.8886568,4,54,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(53)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(53)]"
(-x0*x1 + x2)*(-5.016189),x8*(-0.1189493)*(x23 - x45),16.38906,0.9437531,3,53,20,"[np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(10), np.int64(15), np.int64(19), np.int64(20), np.int64(21), np.int64(27), np.int64(31), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(40), np.int64(48), np.int64(50), np.int64(52)]",[],"[np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(10), np.int64(15), np.int64(19), np.int64(20), np.int64(21), np.int64(27), np.int64(31), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(40), np.int64(48), np.int64(50), np.int64(52)]"
