seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,du_selected
2,False,2.0755562600045563,0.10342209073445993,1.8728489621650148,2.278263557844098,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,2.1437979371507634,0.10625406082111542,1.935539977941377,2.3520558963601497,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,2.0132622991219926,0.09725284165523383,1.8226467294777344,2.203877868766251,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,2.2914174669825593,0.08491022008819926,2.1249934356096887,2.45784149835543,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,2.046294250713344,0.1151579907035963,1.8205845889342953,2.2720039124923925,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,2.0549091348755377,0.1084985434263423,1.8422519897599068,2.2675662799911684,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.9041420155369535,0.10511906218241414,1.6981086536594219,2.1101753774144854,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,1.9914020590792187,0.11068681954860693,1.774455892763949,2.2083482253944884,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,2.007782010610417,0.11297843551910086,1.7863442769929794,2.229219744227855,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,2.040534634346918,0.11212747073140283,1.8207647917133687,2.2603044769804677,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,2.148840758058962,0.10251835975515297,1.9479047729388623,2.349776743179062,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,2.1625803339974876,0.10329695266976809,1.960118306764742,2.365042361230233,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,2.081217530561324,0.09668294105283443,1.8917189660977685,2.2707160950248793,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,2.315330004852422,0.07782806766633431,2.1627869922264065,2.4678730174784373,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,2.057874486689309,0.11387968666505914,1.834670300825793,2.281078672552825,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,2.0914064234199654,0.11131653950881312,1.8732260059826917,2.3095868408572393,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.9633446889532649,0.10425152856647592,1.759011692962972,2.1676776849435577,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,2.0691355514597567,0.11819342578287802,1.8374764369253158,2.300794665994198,dgp7,dml_lasso,NL + severe NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,2.0081577003491535,0.12262661244025438,1.767809539966255,2.248505860732052,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,2.0958551824942147,0.12052003807119992,1.859635907874663,2.3320744571137664,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.9649925740399254,0.11281116972970014,1.7438826813697133,2.1861024667101376,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,1.9414276114256115,0.14362555536836338,1.6599215229036193,2.2229336999476037,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,2.109301472330382,0.11023354522754827,1.893243723684387,2.3253592209763765,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,2.2744780370588162,0.12998690496059928,2.0197037033360417,2.529252370781591,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,1.977665798094309,0.1354582618999629,1.7121676047703818,2.2431639914182364,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,2.0384365306404275,0.10973593640516822,1.8233540952862979,2.2535189659945574,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.9365775034175619,0.10094749138153321,1.7387204203097568,2.134434586525367,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,1.9327261284274382,0.13346115196727223,1.6711422705715846,2.194309986283292,dgp7,dml_nn,NL + severe NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,2.54901148969618,0.07115624650659934,2.4095452465432454,2.688477732849115,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('log', 2, None)]","[('int', 3, 4)]","[('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","{('log', 2, None): -5.0044799282069965}","{('int', 3, 4): -3.259289932448233}",nan
1,False,0.4989843143536423,0.04556125737930236,0.4096842498902097,0.588284378817075,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.971429011309264, ('log', 2, None): -4.908349975500098}","{('cubic', 0, 1): 4.971429011309264, ('int', 3, 4): 3.143461673625649}",nan
2,False,0.67067114494929,0.26175105683305694,0.15763907355649842,1.1837032163420815,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1), ('int', 0, 1), ('sq', 0, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.547969534462954, ('int', 0, 1): -0.329172155847569}","{('cubic', 0, 1): 4.547969534462954, ('int', 3, 4): 2.320768807669098}",nan
3,False,0.4496767021339146,0.21447094274504214,0.02931365435363198,0.8700397499141972,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.3873063643186905}","{('int', 3, 4): 3.203800547123805}",nan
4,False,0.3993597753659174,0.2631580961139986,-0.11643009301751983,0.9151496437493546,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.894877643510215, ('int', 3, 4): 3.411283034332355}","{('cubic', 0, 1): 4.894877643510215, ('int', 3, 4): 3.411283034332355}",nan
5,False,0.47753195395436676,0.20229395567244926,0.08103580083636625,0.8740281070723672,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.908002737397351}","{('cubic', 0, 1): 4.908002737397351, ('int', 3, 4): 3.465358051095895}",nan
6,False,0.2593394095995076,0.2139896518233078,-0.16008030797417572,0.6787591271731909,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.751940087961702}","{('cubic', 0, 1): 5.751940087961702, ('int', 3, 4): 3.875035298901223}",nan
7,False,0.4606102683892162,0.26752924530722183,-0.0637470524129386,0.984967589191371,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.89674934303641}","{('cubic', 0, 1): 4.89674934303641, ('int', 3, 4): 3.2958051083872686}",nan
8,False,0.9967824855842626,0.26163401623015736,0.48397981377315424,1.509585157395371,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.192538746499389}","{('int', 3, 4): 1.0082844050411897}",nan
9,False,0.6903445419939475,0.2353463533781471,0.22906568937277916,1.1516233946151158,dgp7,epds,NL + severe NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.557069483791951, ('int', 3, 4): 2.2918827324893822}","{('cubic', 0, 1): 4.557069483791951, ('int', 0, 1): -0.3970314281654499, ('int', 3, 4): 2.2918827324893822}",nan
0,False,0.49891149247143546,0.04969239746699235,0.4015143934361305,0.5963085915067404,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.962563855004978, ('log', 2, None): -5.027427170821746}","{('cubic', 0, 1): 4.962563855004978, ('int', 3, 4): 2.941457137752357}","[0, 1, 2, 3, 4, 5, 6, 9, 19, 27, 34, 36]"
1,False,0.05554140390162768,0.2747309209521208,-0.48293120116452914,0.5940140089677844,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.658893173755824, ('int', 3, 4): 4.407308337084535}","{('cubic', 0, 1): 5.658893173755824, ('int', 3, 4): 4.407308337084535}","[0, 1, 2, 3, 4, 8, 13, 21, 32, 36, 37, 47]"
2,False,2.708181690522337,0.05610353959406056,2.5982187529179783,2.8181446281266953,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","[('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","{('int', 3, 4): -3.73529958139599, ('log', 2, None): -4.883807457522261}","{('int', 3, 4): -3.73529958139599}","[0, 2, 3, 4, 5, 9, 12, 18, 24, 26, 29, 32, 39]"
3,False,0.4496767021339146,0.21447094274504214,0.02931365435363198,0.8700397499141972,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.3873063643186905, ('int', 3, 4): 3.203800547123805}","{('cubic', 0, 1): 5.3873063643186905, ('int', 3, 4): 3.203800547123805}","[0, 1, 2, 3, 4, 9, 14, 18, 19, 36, 37, 38, 49]"
4,False,0.5547842964012509,0.045146149812753285,0.4662978427682545,0.6432707500342474,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.852985973672068, ('int', 3, 4): 2.7639388443601205, ('log', 2, None): -5.023256037459898}","{('cubic', 0, 1): 4.852985973672068, ('int', 3, 4): 2.7639388443601205}","[0, 1, 2, 3, 4, 8, 18, 25, 27, 30, 41, 47]"
5,False,0.4638448855293447,0.1476421670015224,0.1744662382063608,0.7532235328523287,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('sq', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('sq', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.9890138410074085, ('int', 3, 4): 3.3223473522317843, ('sq', 2, None): -2.3378786645056433}","{('cubic', 0, 1): 4.9890138410074085, ('int', 3, 4): 3.3223473522317843}","[0, 1, 2, 3, 4, 9, 14, 18, 37, 41, 44]"
6,False,0.5067986056428528,0.042715153977318975,0.4230769038473077,0.590520307438398,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.975908459982175, ('int', 3, 4): 2.9322874007780193, ('log', 2, None): -4.973425349837108}","{('cubic', 0, 1): 4.975908459982175, ('int', 3, 4): 2.9322874007780193}","[0, 1, 2, 3, 4, 11, 15, 20, 22, 27, 41, 45]"
7,False,0.5213959535497809,0.20253283943459857,0.12443158825796768,0.9183603188415941,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('sq', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('sq', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.846049788975385, ('int', 3, 4): 2.9104845441161116, ('sq', 2, None): -2.5006927714753804}","{('cubic', 0, 1): 4.846049788975385, ('int', 3, 4): 2.9104845441161116}","[0, 1, 2, 3, 4, 6, 7, 8, 22, 25, 44, 46]"
8,False,0.49091969777258293,0.046826502728398126,0.3991397524249226,0.5826996431202432,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 5.002280630334089, ('int', 3, 4): 2.9864550984057003, ('log', 2, None): -4.971347559405427}","{('cubic', 0, 1): 5.002280630334089, ('int', 3, 4): 2.9864550984057003}","[0, 1, 2, 3, 4, 10, 14, 17, 31, 33, 38, 46]"
9,False,0.5037386624813005,0.04174983477202427,0.42190898632813295,0.5855683386344681,dgp7,epds_du,NL + severe NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('cubic', 0, 1), ('int', 3, 4)]","{('cubic', 0, 1): 4.9601935015239365, ('int', 3, 4): 3.011911484631144, ('log', 2, None): -5.092930604147706}","{('cubic', 0, 1): 4.9601935015239365, ('int', 3, 4): 3.011911484631144}","[0, 1, 2, 3, 4, 9, 14, 19, 23, 28, 38]"
